youtubeid,videoid,caption,fps,tstart,tend,totalframes
dHS84zWjIqc,dHS84zWjIqc_clip_4_013,a man walking down a street while smoking a cigarette. The man is wearing a yellow shirt and red shoes,20.0,631.7,641.7,13490.0
qbNxF9VEMNQ,qbNxF9VEMNQ_clip_4_042,a bustling city street with people walking around and a woman walking down the street,29.97002997002997,1281.8806,1288.5539333333334,53968.0
tV1dF019-jI,tV1dF019-jI_clip_2_003,"a scene of a kangaroo standing in a zoo enclosure, and a koala walking on the ground",20.0,125.8,135.8,3026.0
bj2r20vP7c4,bj2r20vP7c4_clip_8_002,a man walking on a suspension bridge surrounded by lush vegetation. The man is wearing a blue shirt and is seen walking on the bridge,20.0,378.1,388.1,25704.0
EmzxyQKnhKA,EmzxyQKnhKA_clip_6_000,"a scene of a street with trees on both sides. The camera moves along the street, capturing the scenery",29.97002997002997,366.366,373.0393333333333,23070.0
7rdS2kr5SO4,7rdS2kr5SO4_clip_14_000,a group of people sitting on a rock overlooking a canyon. The sky is cloudy throughout the video,29.97002997002997,1082.8150666666668,1089.4884,34694.0
X4EZrSX7v,X4EZrSX7v_g_clip_3_006,"a large crowd of people walking around a city square, with a person in a red shirt walking in the foreground",29.97002997002997,244.31073333333333,250.98406666666668,24404.0
814t8uSyKGc,814t8uSyKGc_clip_2_006,"a group of people walking around a theme park, and the camera captures the scene from different angles",24.0,183.0,191.33333333333331,6982.0
krbBM-E3td8,krbBM-E3td8_clip_3_000,"a series of scenes featuring a log cabin, a log fence, and a dirt road. The scenes are shown in temporal order with each frame caption, object names, and object descriptions with specific locations and sizes",23.976023976023978,198.3648333333333,206.7065,11160.0
XIEbVcetjGo,XIEbVcetjGo_clip_11_001,a man riding a motorcycle and a person walking on a wooden deck,20.0,617.4,627.4,74536.0
kQTF9UIhd,kQTF9UIhd_E_clip_12_005,"a man walking down a street with a large group of people. The street is filled with various objects such as bicycles, motorcycles, and bags",29.97002997002997,731.5975333333333,738.2708666666667,56454.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_0_004,a person riding a skateboard down a street while passing by a woman walking on the sidewalk,29.97002997002997,29.562866666666668,36.2362,81000.0
Npcv4vnD1LU,Npcv4vnD1LU_clip_8_012,a fisheye view of a city square with people walking around. The video also shows a person holding a camera and taking a picture of the square,20.0,1666.0,1676.0,49404.0
0pXLBg1U-cQ,0pXLBg1U-cQ_clip_4_000,"a group of people walking down a cobblestone street, with a blue building with a yellow bird mural in the background",20.0,98.5,108.5,3864.0
9nFhDXquHZA,9nFhDXquHZA_clip_1_014,"a large group of people walking around a mall, and a young boy in a red shirt is seen running through the area",24.0,196.91666666666663,205.25,8986.0
zSzEOY2v27k,zSzEOY2v27k_clip_2_004,a view of mountains and a valley with a large hole in the ground. The sky is cloudy throughout the video,29.97002997002997,149.5494,156.22273333333334,22020.0
FZL0ynym3DI,FZL0ynym3DI_clip_32_000,a black car driving down a narrow street in a small town. The car passes by a red building with a white door and a white car parked on the street,20.0,1364.2,1374.2,30824.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_4_011,a man riding a motorcycle down a narrow street in a city. There are also people walking on the sidewalks and a woman pushing a stroller,29.97002997002997,412.67893333333336,419.35226666666665,109438.0
X68teeQN34M,X68teeQN34M_clip_4_003,a man walking down a busy street while cars are driving by. The man is wearing a blue face mask,29.97002997002997,224.75786666666667,231.4312,19782.0
X4EZrSX7v,X4EZrSX7v_g_clip_11_002,a busy city street with people walking and a truck driving down the street,29.97002997002997,501.4342666666667,508.1076,24404.0
twVdBzQM-gc,twVdBzQM-gc_clip_5_002,"a group of people sitting on a snowy mountain top, and the camera pans around them. The video also shows a person in a red jacket and a person in a yellow jacket",20.0,343.5,353.5,7968.0
H1Nj76ORCKM,H1Nj76ORCKM_clip_7_009,"a series of images of a city and the ocean, captured from a window. The images show different angles and perspectives of the city and the ocean",20.0,880.8,890.8,19436.0
zSzEOY2v27k,zSzEOY2v27k_clip_8_011,"a series of images of a desert with sand dunes and mountains in the background. The images are shown in temporal order with captions, object names, and object descriptions with specific locations and sizes",29.97002997002997,596.2623333333333,602.9356666666666,22020.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_4_001,a sidewalk with trees and buildings in the background. There are also cars parked on the street,29.97002997002997,674.6072666666666,681.2806,81000.0
W8,W8_nIQtv5x4_clip_10_000,"a street scene with people walking and biking, and buildings on both sides of the street. The scene is captured from different angles and distances",20.0,197.2,207.2,4330.0
QZTmkteMGZg,QZTmkteMGZg_clip_15_001,a man walking down a street with people walking around him. The man is wearing a black shirt and is carrying a black bag,29.97002997002997,1348.0800666666669,1354.7534,59944.0
b0xES5otDAw,b0xES5otDAw_clip_4_047,a man walking down a street while people are walking around him. The video also shows a large building in the background,29.97002997002997,647.9139333333334,654.5872666666667,25922.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_9_022,"a busy city street with cars, buses, and pedestrians. The street is wet, and the video is taken from a car",29.97002997002997,1148.4139333333333,1155.087266666667,81000.0
qbNxF9VEMNQ,qbNxF9VEMNQ_clip_1_046,"a large crowd of people walking around a city square, with a cathedral in the background. The people are walking on a circular pattern, and some are carrying backpacks and handbags",29.97002997002997,641.2406,647.9139333333334,53968.0
H1Nj76ORCKM,H1Nj76ORCKM_clip_7_002,a group of people sitting at tables outside a restaurant on a hill overlooking the ocean. The people are seen walking around the area and enjoying the scenery,20.0,810.8,820.8,19436.0
twVdBzQM-gc,twVdBzQM-gc_clip_0_001,"a mountain range with snow-covered peaks and clouds in the sky. There are also people in the video, some of whom are wearing backpacks and hats",20.0,32.5,42.5,7968.0
QZTmkteMGZg,QZTmkteMGZg_clip_14_028,a group of people walking down a busy street near a body of water. The street is lined with buildings and there are many people walking around,29.97002997002997,1301.1665333333333,1307.8398666666667,59944.0
zzUrrYvrUmI,zzUrrYvrUmI_clip_5_000,"a man walking on a sidewalk in a city, and the camera captures the scene from different angles",20.0,135.0,145.0,4804.0
qbNxF9VEMNQ,qbNxF9VEMNQ_clip_2_011,"a large group of people walking around a mall, with some individuals wearing distinctive clothing. The camera captures the scene from different angles, providing a comprehensive view of the mall's interior",29.97002997002997,741.4073333333333,748.0806666666667,53968.0
RsYwVa0r4o4,RsYwVa0r4o4_clip_2_000,"a view of a forest from a train window, with trees and a dirt road visible. The sky is cloudy and the trees are green",30.0,137.8,144.46666666666667,13604.0
1Elizfg4MYY,1Elizfg4MYY_clip_35_011,a person riding a bike along a boardwalk with a ferris wheel in the background. The person is wearing a helmet camera,29.97002997002997,2409.673933333333,2416.3472666666667,81000.0
kB2oRwzLa2o,kB2oRwzLa2o_clip_21_000,a person riding a bike down a dirt road with a large rock formation in the background. The person is wearing a blue shirt and the road is surrounded by trees and bushes,20.0,882.8,892.8,28400.0
QdD,QdD_cpI-F6E_clip_3_000,a group of people standing on a hilltop overlooking a valley. The people are wearing different colored shirts and are standing on a stone platform,20.0,132.7,142.7,5582.0
MOXx06bqerI,MOXx06bqerI_clip_5_000,a man walking down a snowy street while holding a camera. The man is wearing a black jacket and a hat,20.0,245.5,255.5,20000.0
7rdS2kr5SO4,7rdS2kr5SO4_clip_4_007,a person skateboarding on a winding path in a desert-like environment. The person is wearing a blue helmet and a backpack,29.97002997002997,426.89313333333337,433.56646666666666,34694.0
QZTmkteMGZg,QZTmkteMGZg_clip_0_005,"a series of images of a small town on the coast of the ocean. The images are captured from different angles and distances, showcasing the beauty of the town and its surroundings",29.97002997002997,40.2402,46.91353333333333,59944.0
nywsA8wCCfY,nywsA8wCCfY_clip_3_000,a view of a snowy mountain and a body of water with icebergs and mountains in the background. The video also shows a large iceberg floating in the water,20.0,78.3,88.3,2396.0
z4wP,z4wP_q1VBQI_clip_11_000,a large aquarium with various types of fish swimming around. There are also people walking by the aquarium,20.0,488.9,498.9,16616.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_15_011,a person riding a bike through an intersection and a woman crossing the street,29.97002997002997,1742.407333333333,1749.0806666666667,81000.0
kQTF9UIhd,kQTF9UIhd_E_clip_20_003,a man riding a bike down a street with a green wall on the side. There are also other people and vehicles on the street,29.97002997002997,1113.5124,1120.1857333333332,56454.0
kQTF9UIhd,kQTF9UIhd_E_clip_23_002,"a busy city street with cars, motorcycles, and pedestrians. There is a large overpass that goes over the street",29.97002997002997,1348.6139333333333,1355.2872666666667,56454.0
-tmTS-ODIME,-tmTS-ODIME_clip_11_001,a scenic view of a canyon with a rocky terrain and a clear blue sky. There is also a small tree in the foreground,29.97002997002997,551.8846666666667,558.558,22734.0
uVDF8MBGUiM,uVDF8MBGUiM_clip_2_008,"a series of images of a park with trees, benches, and people walking around. The images are shown in temporal order with captions, object names, and object descriptions with specific locations and sizes",30.0,720.6666666666666,727.3333333333334,45684.0
FLzknv-xmSc,FLzknv-xmSc_clip_7_004,a person walking on a beach with mud and water. The person is also seen walking on a rocky beach with mud and water,29.97002997002997,542.6754666666667,549.3488,28614.0
Y8HNF4Q2yXI,Y8HNF4Q2yXI_clip_8_000,a woman walking down a cobblestone street in a small town. The woman is carrying a brown purse,29.97002997002997,222.222,228.89533333333333,16378.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_49_016,a person walking down a street with buildings on both sides. There are also people walking on the sidewalk and a man sitting on the ground,29.97002997002997,3505.7022,3512.3755333333334,109438.0
XIEbVcetjGo,XIEbVcetjGo_clip_59_001,"a man and a woman walking with a baby in a stroller, and a person in a blue shirt is also present",20.0,2864.3,2874.3,74536.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_8_002,a person walking down a pathway surrounded by trees and bushes. The person is wearing a hat and is walking on a sidewalk,29.97002997002997,857.4566,864.1299333333334,81000.0
zSzEOY2v27k,zSzEOY2v27k_clip_6_010,an aerial view of a beach with water and sand. The sun is shining brightly in the sky,29.97002997002997,442.6422,449.31553333333335,22020.0
Q9kLwyi-e4c,Q9kLwyi-e4c_clip_0_007,"a person snowboarding down a snowy hill, and the camera captures the scene from a first-person perspective",20.0,571.0,581.0,14622.0
b0xES5otDAw,b0xES5otDAw_clip_5_028,a man walking down a street while people walk by. The man is wearing a green shirt and is walking on a brick sidewalk,29.97002997002997,854.7872666666667,861.4606,25922.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_31_008,a bustling marketplace with people walking around and shops on either side of the street. The scene is captured from different angles and perspectives,29.97002997002997,2055.9872666666665,2062.6606,109438.0
k0,k0_x7j0baZE_clip_2_000,a woman talking to the camera while standing in front of a rhino. The rhino is seen in the background,20.0,56.7,66.7,3988.0
DpOrjSpJLrY,DpOrjSpJLrY_clip_2_008,"a vast desert landscape with mountains in the background, and the sun is shining brightly. The camera captures the scene from different angles, showcasing the beauty of the natural environment",23.976023976023978,167.91774999999998,176.25941666666665,6812.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_17_011,a city street with buildings and trees on both sides of the road. There are also parked cars and a sidewalk with a blue tarp covering a hole,29.97002997002997,2409.673933333333,2416.3472666666667,81000.0
1Elizfg4MYY,1Elizfg4MYY_clip_22_001,a person walking down a street with a market in the background. The person is wearing a white shirt and is carrying a black bag,29.97002997002997,1399.6649333333337,1406.3382666666666,81000.0
PW9hxfuMt08,PW9hxfuMt08_clip_1_001,a safari jeep driving down a dirt road with a man standing on top of it. The man is wearing a tan shirt and khaki pants,20.0,50.0,60.0,6012.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_0_009,a drive down a street with a lot of trees and flowers on both sides. The camera captures the scene from the perspective of a car driving down the street,29.97002997002997,62.92953333333333,69.60286666666667,81000.0
P9RN,P9RN_gvTQgo_clip_5_003,a woman and a little girl sitting at a table in a restaurant. The woman is wearing a black sweater and the little girl is wearing a pink dress,20.0,250.7,260.7,10918.0
aACPqELAbmA,aACPqELAbmA_clip_30_000,"a man standing in front of a fish tank, and a person riding a motorized scooter",20.0,1255.7,1265.7,44942.0
DOYNDJVzE0Q,DOYNDJVzE0Q_clip_1_000,a large truck driving down a street with construction barriers and a blue tarp on the side of the road,29.97002997002997,118.38493333333334,125.05826666666668,27818.0
tsqEkVprrx0,tsqEkVprrx0_clip_2_000,a person holding up a camera and pointing it towards a castle. The camera then pans around the castle while the person continues to hold it up,20.0,84.4,94.4,4202.0
MGSALKM2VeI,MGSALKM2VeI_clip_32_000,"a scenic view of a road surrounded by trees and mountains. The road is wet, and there is a small stream running alongside it",29.97002997002997,725.9252,732.5985333333333,23570.0
kQTF9UIhd,kQTF9UIhd_E_clip_32_008,"a busy street with people riding bikes and motorcycles, and a man is seen walking down the sidewalk",29.97002997002997,1849.5810666666664,1856.2544,56454.0
77hJtIrMJ7g,77hJtIrMJ7g_clip_1_009,a person walking on a dirt path with a stone wall on one side and a mountain in the background. The sky is cloudy and the grass is green,20.0,146.8,156.8,20000.0
B8UzsVY1IE8,B8UzsVY1IE8_clip_4_002,"a long pathway leading to a beautiful temple in the distance. The sky is cloudy, and there are trees and grass on both sides of the pathway",20.0,183.9,193.9,19452.0
fOajv,fOajv_P6UQE_clip_0_001,"a group of people standing on a hill, and the camera captures their movements as they stand and look around",20.0,17.3,27.3,2736.0
-tmTS-ODIME,-tmTS-ODIME_clip_1_007,a scenic view of a canyon with a road leading to it. The camera captures the road and the canyon in different angles,29.97002997002997,85.8858,92.55913333333334,22734.0
visog2aXMYM,visog2aXMYM_clip_4_006,"a boat moving through a body of water, with the camera capturing the boat's movement from different angles. The boat is the central object in the video, and the camera captures its movement from different angles",20.0,317.4,327.4,17358.0
77hJtIrMJ7g,77hJtIrMJ7g_clip_12_002,"a series of images of a city taken from a drone's perspective. The images show different parts of the city, including buildings, streets, and parks",20.0,885.5,895.5,20000.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_29_011,a bustling marketplace with people walking around and shops lining the street. There is also a man wearing a blue hat who appears in several frames,29.97002997002997,1742.3406,1749.0139333333334,109438.0
mN2ziVqTYOQ,mN2ziVqTYOQ_clip_2_000,"a large dome in the middle of a city square, and the camera captures the dome from different angles",20.0,63.3,73.3,2608.0
bOZ-TjVXtuo,bOZ-TjVXtuo_clip_18_016,a person riding a bike down a street with buildings and people on the sidewalk. The person is wearing a hat and the camera is mounted on the bike,29.97002997002997,1929.5943333333332,1936.2676666666664,81000.0
X4EZrSX7v,X4EZrSX7v_g_clip_5_004,"a bustling city scene with people walking around and tall buildings in the background. There are also various objects such as signs, billboards, and a large black bear",29.97002997002997,361.0273333333333,367.7006666666667,24404.0
7rdS2kr5SO4,7rdS2kr5SO4_clip_3_001,"a wooden boardwalk with a man walking on it, and there are mountains in the background. The sky is cloudy, and there is a large rock formation in the distance",29.97002997002997,340.9406,347.61393333333336,34694.0
X68teeQN34M,X68teeQN34M_clip_7_001,a man wearing a blue face mask walking down a busy city street. There are also several other people walking around and cars driving on the street,29.97002997002997,356.5562,363.2295333333333,19782.0
Is5fveMb5uE,Is5fveMb5uE_clip_0_001,a scene of a dock and a boat in the water. The boat is seen moving in the water,30.0,7.933333333333334,14.6,1460.0
PX6v92ufeL0,PX6v92ufeL0_clip_3_009,a man walking on a sidewalk while wearing headphones. The man is also seen standing on a skateboard and walking on a bridge,25.0,274.88,282.88,21134.0
X4EZrSX7v,X4EZrSX7v_g_clip_14_019,a man walking through a park with many people sitting at tables under umbrellas. The man is wearing a white shirt and a backpack,29.97002997002997,794.8607333333333,801.5340666666667,24404.0
jLX545RPuVs,jLX545RPuVs_clip_5_009,"a scene of a rural landscape with a wooden fence and a barn in the background. The sky is cloudy, and there is a dirt road in the foreground",29.97002997002997,248.7151333333333,255.38846666666663,8708.0
ZgYSKbaM5fg,ZgYSKbaM5fg_clip_4_000,"a train traveling through a mountainous landscape with a blue sky and clouds in the background. The train is seen on a track, and there are mountains in the distance",20.0,93.7,103.7,12360.0
2xw65Eniif0,2xw65Eniif0_clip_6_005,a helicopter ride over a canyon with a view of the mountains and a rainbow in the sky,29.97002997002997,422.68893333333335,429.3622666666667,15300.0
1Elizfg4MYY,1Elizfg4MYY_clip_36_024,a walkway with a metal fence and a red umbrella. There are also people walking on the sidewalk,29.97002997002997,2619.6837333333333,2626.357066666667,81000.0
2Lq86MKesG4,2Lq86MKesG4_clip_2_030,"a car driving down a street with tall buildings on both sides. The street is wet, and there are several cars parked on the side of the road",20.0,1300.9,1310.9,26450.0
77hJtIrMJ7g,77hJtIrMJ7g_clip_11_002,a series of images of a person walking up a set of stone stairs. The person is wearing a black shirt and is carrying a backpack,20.0,837.6,847.6,20000.0
uVDF8MBGUiM,uVDF8MBGUiM_clip_5_017,a person riding a skateboard down a winding road in a park. The road is surrounded by trees and there is a lake on the side of the road,30.0,1189.2,1195.8666666666666,45684.0
aACPqELAbmA,aACPqELAbmA_clip_48_012,"a man and a woman walking on a sandy beach, and later on, they are seen walking on a dirt road",20.0,2220.9,2230.9,44942.0
uVDF8MBGUiM,uVDF8MBGUiM_clip_6_001,a pathway leading to a lake with a city in the background. The sky is blue with white clouds,30.0,1340.6666666666667,1347.3333333333333,45684.0
77hJtIrMJ7g,77hJtIrMJ7g_clip_1_002,a person walking up a set of stone stairs in a mountainous area with clouds and fog surrounding the area. The person is wearing a white shirt and blue jeans,20.0,76.8,86.8,20000.0
vu,vu_IcVVEGg8_clip_1_003,a river flowing through a mountainous landscape with a sunny sky and clouds. There are also rocks and trees along the riverbank,59.94006309148265,38.30493131940424,41.64159781064154,20240.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_12_004,a person riding a bike down a street with parked cars on the side. The person is wearing a blue helmet and a blue shirt,29.97002997002997,1299.231266666667,1305.9046,81000.0
DOYNDJVzE0Q,DOYNDJVzE0Q_clip_5_000,"a busy city street with cars and buildings, and a green metal railing",29.97002997002997,334.334,341.0073333333333,27818.0
PM,PM_e-JtZ6dc_clip_1_000,"a busy street with people walking and a monument in the middle. The street is wet, and the people are walking on the sidewalk",20.0,55.6,65.6,3788.0
77hJtIrMJ7g,77hJtIrMJ7g_clip_11_000,a series of images of a stone staircase in a mountainous area. The camera captures the steps from different angles and distances,20.0,817.6,827.6,20000.0
1Elizfg4MYY,1Elizfg4MYY_clip_11_001,a bustling city street with people walking around and cars driving by. There is also a yellow fire hydrant in the middle of the street,29.97002997002997,868.2006666666667,874.874,81000.0
k0MhKpNYqPE,k0MhKpNYqPE_clip_7_002,a group of people standing in a swampy area with a boat in the foreground. The people are wearing different colored shirts and shorts,20.0,192.3,202.3,7602.0
plDirbEb6Y8,plDirbEb6Y8_clip_4_000,a park with a monument in the middle of a green field. The sky is clear and blue,20.0,137.5,147.5,3824.0
77hJtIrMJ7g,77hJtIrMJ7g_clip_4_001,a cow grazing in a green field with mountains in the background. The cow is seen eating grass and is the only animal in the field,20.0,379.6,389.6,20000.0
aACPqELAbmA,aACPqELAbmA_clip_39_002,"a person sitting in front of a fish tank, and the camera captures the scene from different angles",20.0,1656.9,1666.9,44942.0
visog2aXMYM,visog2aXMYM_clip_6_006,"a person paddling a blue boat on a river with houses on the shore. The sky is cloudy, and the sun is shining",20.0,445.9,455.9,17358.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_6_004,a large church with wooden pews and a tiled floor. There are people sitting in the pews and a large altar at the front of the church,29.97002997002997,597.9974,604.6707333333334,109438.0
r2zLcL8ffQg,r2zLcL8ffQg_clip_0_000,a man walking in a city square with a large building in the background. The man is wearing a white shirt and black shorts,20.0,2.0,12.0,3508.0
kQTF9UIhd,kQTF9UIhd_E_clip_32_000,"a man sitting on a motorcycle in front of a store, and a person walking on the sidewalk",29.97002997002997,1796.1944,1802.8677333333333,56454.0
visog2aXMYM,visog2aXMYM_clip_5_002,a blue raft floating on a calm river with a beautiful sunset in the background. The camera captures the serene environment from different angles,20.0,363.6,373.6,17358.0
bj2r20vP7c4,bj2r20vP7c4_clip_17_002,"a pathway surrounded by green plants and trees, and a person walking on the pathway",20.0,731.9,741.9,25704.0
CBURmKriZzk,CBURmKriZzk_clip_2_001,a scene of a parking lot with cars parked on the side of the road. The scene is captured from different angles and at different times of the day,20.0,259.8,269.8,5758.0
GJJbm27SzXE,GJJbm27SzXE_clip_3_001,"a path on a hill with mountains in the background. The sun is setting, and the sky is blue",23.976023976023978,86.92016666666666,95.26183333333331,8440.0
rDtR3Dgv-9M,rDtR3Dgv-9M_clip_9_001,"a group of people standing around a dirt road, with a large tree in the background. The people are wearing different colored clothes, and some are sitting on the ground",20.0,232.0,242.0,7326.0
visog2aXMYM,visog2aXMYM_clip_9_002,"a boat floating on a river with a blue canopy on top. The sky is cloudy, and there are several buildings and boats in the background",20.0,601.1,611.1,17358.0
RsYwVa0r4o4,RsYwVa0r4o4_clip_12_000,"a series of aerial views of a forest with trees and a river. The scenes are captured in different lighting conditions, including daylight and nighttime",30.0,416.2,422.8666666666667,13604.0
YhFqUohoSh0,YhFqUohoSh0_clip_2_000,a scene of a rocky landscape with a mountain in the background. There is also a large rock in the foreground,20.0,237.9,247.9,7406.0
5n3t7ixiduI,5n3t7ixiduI_clip_12_002,a path in the woods with trees on both sides. The path is surrounded by trees and there are green bushes on the side of the road,29.97002997002997,556.8896666666667,563.563,21288.0
CY7D5wv-zCk,CY7D5wv-zCk_clip_1_000,"a beautiful landscape with a green field and a forest in the background. The sky is pink and purple, and there are clouds in the sky",20.0,47.8,57.8,2902.0
qbNxF9VEMNQ,qbNxF9VEMNQ_clip_5_024,"a large group of people walking around a city square, with a man riding a bike and a woman walking with a dog",29.97002997002997,1495.4272666666666,1502.1006,53968.0
DOYNDJVzE0Q,DOYNDJVzE0Q_clip_3_008,a man walking across a street while the camera captures the scene. The camera then pans to show a traffic light and a building,29.97002997002997,292.02506666666665,298.6984,27818.0
PW9hxfuMt08,PW9hxfuMt08_clip_0_000,"a dirt road with a field on one side and a lake on the other. The sky is cloudy, and there is a telephone pole on the side of the road",20.0,12.0,22.0,6012.0
HKDiNlBWWzw,HKDiNlBWWzw_clip_11_001,"a bustling city street with people walking, cars driving, and tall buildings in the background. The street is made of cobblestone and has a yellow and black sign on the sidewalk",30.0,570.6,577.2666666666667,63918.0
uVDF8MBGUiM,uVDF8MBGUiM_clip_5_010,a group of people walking on a brick pathway in a park. The camera captures the scene from different angles,30.0,1142.5333333333333,1149.2,45684.0
nbD8XYTw23Y,nbD8XYTw23Y_clip_1_000,"a series of images of a city and its surroundings, including a bridge, a river, and a large building. The images are captured from different angles and distances, providing a comprehensive view of the city",20.0,141.9,151.9,9814.0
jJk5e2Gsyy4,jJk5e2Gsyy4_clip_30_016,a bustling city street with people walking and shops on either side. There is a man wearing a white shirt who appears in multiple frames,29.97002997002997,1950.0147333333332,1956.6880666666664,109438.0
EbUHKw8r5xA,EbUHKw8r5xA_clip_11_000,"a large school of fish swimming in the ocean, and there is a blue sign with white writing in the background",20.0,416.8,426.8,10802.0
9nFhDXquHZA,9nFhDXquHZA_clip_0_003,a large room with a tiled floor and a few people walking around. There are also some stores and a large blue and white sign,24.0,42.41666666666666,50.75,8986.0
14O7AxqjiVY,14O7AxqjiVY_clip_0_026,a scene of a field with a fence and a person walking in the background. The camera then pans to show a large grassy field with a fence and a person walking in the background,20.0,263.5,273.5,11234.0
B8UzsVY1IE8,B8UzsVY1IE8_clip_1_003,a person walking in front of a building with a large tree in the foreground. The scene is captured in different frames with slight variations in the position of the person and the tree,20.0,80.6,90.6,19452.0
0rOroDn8NxM,0rOroDn8NxM_clip_4_001,a large body of water with a group of ducks swimming in it. There are also people walking along the shoreline,20.0,154.5,164.5,3396.0
QZTmkteMGZg,QZTmkteMGZg_clip_15_025,a group of people walking on a sidewalk near a beach. The camera captures the scene from a first-person perspective,29.97002997002997,1508.2400666666667,1514.9134,59944.0
MGSALKM2VeI,MGSALKM2VeI_clip_25_000,a small wooden building with a green roof and a large mountain in the background. The video also shows a person wearing a black shirt and a black and white hat,29.97002997002997,586.6527333333333,593.3260666666666,23570.0
HKDiNlBWWzw,HKDiNlBWWzw_clip_26_010,a woman walking on a bridge with a city in the background. The woman is wearing a black jacket and blue jeans,30.0,1270.1333333333334,1276.8,63918.0
X68teeQN34M,X68teeQN34M_clip_6_000,a busy city street with people walking and cars driving. There is a man wearing a blue face mask walking down the street,29.97002997002997,337.7374,344.4107333333333,19782.0
aACPqELAbmA,aACPqELAbmA_clip_46_001,"a woman standing in front of a zoo enclosure, and a man standing in front of a fence",20.0,2029.4,2039.4,44942.0
gp9gLht5,gp9gLht5_dc_clip_9_027,"a car driving down a road with trees on both sides. The road is wet, and there are leaves on the ground",29.97002997002997,533.9334,540.6067333333333,26836.0
SNwqJgx815E,SNwqJgx815E_clip_1_000,"a river flowing under a bridge, and the sky is cloudy",23.976023976023978,36.61991666666666,44.96158333333333,1806.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_17_040,"a city street with buildings, trees, and people walking on the sidewalk. The video also shows a large building with a green plant in front of it",29.97002997002997,2603.2006,2609.8739333333333,81000.0
0rOroDn8NxM,0rOroDn8NxM_clip_0_002,"a scene of a forest with trees and a river. The sun is shining through the trees, creating a beautiful and serene atmosphere",20.0,50.2,60.2,3396.0
XIEbVcetjGo,XIEbVcetjGo_clip_5_002,"a man and a woman walking with a baby in a stroller. The man is wearing a blue shirt and black shorts, and the woman is wearing a white shirt and blue jeans",20.0,384.5,394.5,74536.0
zSzEOY2v27k,zSzEOY2v27k_clip_8_015,a person walking on sand dunes in the desert with mountains in the background. The person is wearing a black shirt and is walking towards the camera,29.97002997002997,622.9556666666667,629.629,22020.0
aACPqELAbmA,aACPqELAbmA_clip_9_000,"a series of images of a zoo, with a focus on a giraffe enclosure. The images are shown in temporal order, with each frame captioned with object names and descriptions",20.0,338.9,348.9,44942.0
kQTF9UIhd,kQTF9UIhd_E_clip_8_010,"a busy city street with people riding bikes, motorcycles, and walking on the sidewalk. There are also tall buildings and a bridge in the background",29.97002997002997,514.2470666666667,520.9204,56454.0
FZL0ynym3DI,FZL0ynym3DI_clip_21_000,a person in a white shirt standing on a beach with kayaks and boats in the water. The person is also seen in a white hat and white shirt in some frames,20.0,970.0,980.0,30824.0
h,h_0oimKWlNs_clip_27_000,a bustling city square with people walking around and sitting at tables. There is also a man in a black shirt who appears in several frames,20.0,2010.0,2020.0,48386.0
7rdS2kr5SO4,7rdS2kr5SO4_clip_1_016,"a wooden bridge over a river, and a mountain in the background",29.97002997002997,215.48193333333333,222.15526666666668,34694.0
LiTEH8JaLPs,LiTEH8JaLPs_clip_3_033,a dirt road leading to a mountain with a white building and a radio tower. The sky is clear and blue with white clouds,20.0,919.0,929.0,22740.0
XIEbVcetjGo,XIEbVcetjGo_clip_15_000,a person riding a motorcycle and a person walking on a wooden bridge,20.0,741.6,751.6,74536.0
LiTEH8JaLPs,LiTEH8JaLPs_clip_1_031,two people riding bikes on a dirt road in a mountainous area. The road is surrounded by green grass and mountains in the background,20.0,346.9,356.9,22740.0
DOYNDJVzE0Q,DOYNDJVzE0Q_clip_7_031,a woman walking down a street with a green fence on one side and a row of shops on the other. The woman is wearing a green dress and carrying a white bag,29.97002997002997,595.1946,601.8679333333333,27818.0
WUlE3z4h9IU,WUlE3z4h9IU_clip_15_010,a person walking down a street with a skateboard. The person is wearing a backpack and is seen walking on the sidewalk,29.97002997002997,1836.1676666666667,1842.841,81000.0
EOM,EOM_CxAKB_Y_clip_0_002,a black and white image of a snowy road with a building in the background. The scene is captured in different frames with slight variations in the position of the objects,20.0,32.5,42.5,28816.0
-tmTS-ODIME,-tmTS-ODIME_clip_4_004,a scenic view of a canyon with a sun in the background. The camera captures the canyon from different angles,29.97002997002997,246.246,252.91933333333333,22734.0
HKDiNlBWWzw,HKDiNlBWWzw_clip_9_017,a person riding a bike down a path in a park with a fence on one side and trees on the other. The person is wearing a blue shirt and is riding a blue bike,30.0,447.3333333333333,454.0,63918.0
